tpep_production_datetime,latitude,longitude
2016-12-01T07:00:00.000,40.713848, -74.007755
2015-09-28T07:00:00.000,40.727790, -73.947605
2012-09-22T08:00:00.000,40.701954, -73.942358
2015-03-14T07:00:00.000,40.688630, -74.018244
2016-06-25T06:00:00.000,40.775921, -73.982607
2013-03-23T07:00:00.000,40.731829, -73.989181
2016-04-19T08:00:00.000,40.765823, -73.987169
2013-11-19T06:00:00.000,40.747155, -73.939750
2015-08-31T07:00:00.000,40.727790, -73.947605
2015-07-17T06:00:00.000,40.727790, -73.947605
2016-12-02T06:00:00.000,40.747155, -73.939750
2012-07-24T07:00:00.000,40.731829, -73.989181
2016-12-02T08:00:00.000,40.682306, -73.978099
2012-05-08T06:00:00.000,40.701954, -73.942358
2015-06-06T16:00:00.000,40.759260, -73.989860
2014-08-01T13:00:00.000,40.688630, -74.018244
2016-04-10T11:30:00.000,40.727790, -73.947605
2013-09-27T09:30:00.000,40.724744, -73.909639
2014-03-29T16:00:00.000,40.742039, -74.000620
2014-10-14T00:01:00.000,40.720103, -74.004903
2016-04-19T08:00:00.000,40.778877, -73.906769
2015-05-12T08:00:00.000,40.725581, -73.998078
2016-12-02T06:00:00.000,40.765823, -73.987169
2015-09-08T06:00:00.000,40.747155, -73.939750
2016-12-02T07:00:00.000,40.762211, -73.931528
2016-12-01T18:00:00.000,40.731829, -73.989181
2016-12-02T09:00:00.000,40.825288, -73.950045
2016-12-02T00:01:00.000,40.765823, -73.987169
2015-10-20T06:00:00.000,40.775921, -73.982607
2016-03-07T07:00:00.000,40.731829, -73.989181
2013-11-08T09:30:00.000,40.726399, -73.978631
2012-04-05T00:00:00.000,40.759260, -73.989860
2012-10-17T06:00:00.000,40.765823, -73.987169
2013-12-01T06:00:00.000,40.775921, -73.982607
2016-12-02T07:00:00.000,40.731829, -73.989181
2013-09-09T12:00:00.000,40.669769, -73.871372
2016-12-02T06:00:00.000,40.775921, -73.982607
2014-11-23T00:01:00.000,40.765823, -73.987169
2014-04-28T06:00:00.000,40.693682, -73.989693
2015-02-06T12:00:00.000,40.751690, -73.883638
2015-08-05T00:01:00.000,40.765823, -73.987169
2013-03-11T05:00:00.000,40.868093, -73.899730
2016-02-09T06:00:00.000,40.747155, -73.939750
2014-10-03T10:00:00.000,40.747155, -73.939750
2014-01-06T07:00:00.000,40.759260, -73.989860
2016-12-02T11:00:00.000,40.677916, -74.005154
2012-10-16T07:00:00.000,40.811407, -73.953060
2013-09-20T20:30:00.000,40.731829, -73.989181
2014-10-17T06:00:00.000,40.727790, -73.947605
2016-12-02T07:00:00.000,40.682306, -73.978099
2016-12-02T08:00:00.000,40.725581, -73.998078
2014-07-17T09:00:00.000,40.750633, -73.997177
2016-12-01T14:00:00.000,40.727790, -73.947605
2015-12-02T09:00:00.000,40.747155, -73.939750
2016-12-02T06:00:00.000,40.727790, -73.947605
2015-12-03T16:00:00.000,40.720103, -74.004903
2015-12-11T06:00:00.000,40.750633, -73.997177
2015-07-09T07:00:00.000,40.731829, -73.989181
2014-07-31T05:00:00.000,40.759260, -73.989860
2013-12-11T06:00:00.000,40.677916, -74.005154
2015-10-26T06:00:00.000,40.747155, -73.939750
2016-03-03T06:00:00.000,40.750633, -73.997177
2013-02-12T00:01:00.000,40.750633, -73.997177
2015-12-01T17:00:00.000,40.694696, -73.966286
2015-01-20T07:30:00.000,40.750633, -73.997177
2015-06-09T07:00:00.000,40.858305, -73.930549
2016-05-10T00:01:00.000,40.758628, -73.967948
2015-01-23T07:00:00.000,40.724744, -73.909639
2013-08-23T07:00:00.000,40.765823, -73.987169
2016-01-07T09:00:00.000,40.715775, -73.986212
2012-11-14T10:00:00.000,40.759260, -73.989860
2015-07-25T19:00:00.000,40.759260, -73.989860
2016-12-02T09:00:00.000,40.810549, -73.884367
2013-11-19T06:00:00.000,40.742039, -74.000620
2014-07-08T06:00:00.000,40.682306, -73.978099
2014-07-22T06:00:00.000,40.747155, -73.939750
2016-12-02T07:00:00.000,40.725581, -73.998078
2016-12-02T00:01:00.000,40.731829, -73.989181
2014-07-31T07:00:00.000,40.810549, -73.884367
2015-05-27T09:00:00.000,40.727790, -73.947605
2015-01-26T07:00:00.000,40.682306, -73.978099
2012-10-05T09:00:00.000,40.727790, -73.947605
2015-08-31T06:00:00.000,40.727790, -73.947605
2016-12-02T07:00:00.000,40.747155, -73.939750
2016-12-02T08:30:00.000,40.742039, -74.000620
2016-04-21T06:00:00.000,40.747155, -73.939750
2016-12-02T07:00:00.000,40.715775, -73.986212
2012-12-20T08:00:00.000,40.847150, -73.898680
2014-10-30T00:01:00.000,40.750633, -73.997177
2016-06-03T09:00:00.000,40.837393, -73.923437
2016-12-02T06:00:00.000,40.765823, -73.987169
2014-10-21T07:00:00.000,40.682306, -73.978099
2012-11-13T09:00:00.000,40.759260, -73.989860
2014-05-20T07:00:00.000,40.712597, -73.953098
2014-02-03T03:00:00.000,40.747155, -73.939750
2014-10-29T07:00:00.000,40.798452, -73.974428
2012-06-01T08:00:00.000,40.727790, -73.947605
2016-07-11T07:00:00.000,40.862543, -73.888143
2014-06-10T00:01:00.000,40.765823, -73.987169
2013-10-30T07:00:00.000,40.802381, -73.952681
2016-12-02T06:00:00.000,40.742039, -74.000620
2014-11-13T07:30:00.000,40.727790, -73.947605
2012-10-13T07:00:00.000,40.765823, -73.987169
2016-12-02T07:00:00.000,40.727790, -73.947605
2016-12-02T06:00:00.000,40.731829, -73.989181
2013-07-17T08:00:00.000,40.622164, -73.965105
2015-03-16T20:00:00.000,40.811407, -73.953060
2015-10-29T12:59:00.000,40.742039, -74.000620
2012-07-13T07:00:00.000,40.727790, -73.947605
2015-07-19T08:00:00.000,40.715775, -73.986212
2013-04-29T06:00:00.000,40.750633, -73.997177
2013-02-24T06:00:00.000,40.662688, -73.986740
2013-12-17T00:01:00.000,40.720103, -74.004903
2016-12-02T06:00:00.000,40.762211, -73.931528
2014-08-13T06:00:00.000,40.747155, -73.939750
2015-12-03T06:00:00.000,40.765823, -73.987169
2014-11-24T07:00:00.000,40.577372, -73.988706
2016-03-17T08:00:00.000,40.706027, -74.008835
2015-09-09T06:00:00.000,40.734012, -74.006746
2015-09-18T07:00:00.000,40.750633, -73.997177
2016-12-01T16:00:00.000,40.747155, -73.939750
2015-06-26T08:00:00.000,40.693682, -73.989693
2015-03-25T08:00:00.000,40.791763, -73.943970
2016-12-02T10:00:00.000,40.762211, -73.931528
2015-07-24T11:00:00.000,40.688630, -74.018244
2012-12-01T10:00:00.000,40.747155, -73.939750
2015-12-15T10:00:00.000,40.715775, -73.986212
2013-12-12T06:00:00.000,40.704160, -73.921139
2015-05-24T10:00:00.000,40.734012, -74.006746
2016-12-02T06:00:00.000,40.693682, -73.989693
2013-07-27T10:00:00.000,40.715775, -73.986212
2015-10-01T05:00:00.000,40.627456, -74.094407
2014-09-30T06:00:00.000,40.747155, -73.939750
2012-12-03T00:01:00.000,40.750633, -73.997177
2012-07-05T07:00:00.000,40.750633, -73.997177
2016-12-02T12:00:00.000,40.890964, -73.846239
2012-10-19T01:00:00.000,40.759260, -73.989860
2016-12-02T12:00:00.000,40.890964, -73.846239
2015-06-15T14:00:00.000,40.798452, -73.974428
2012-12-17T06:00:00.000,40.693682, -73.989693
2013-05-31T07:00:00.000,40.811407, -73.953060
2013-05-15T07:00:00.000,40.725581, -73.998078
2015-04-23T07:00:00.000,40.646448, -73.956649
2016-12-02T07:00:00.000,40.747155, -73.939750
2012-06-28T07:00:00.000,40.712597, -73.953098
2013-04-05T00:00:00.000,40.759260, -73.989860
2016-12-02T12:00:00.000,40.752360, -73.972493
2015-05-26T07:00:00.000,40.829881, -73.908120
2016-04-29T06:00:00.000,40.764612, -73.963122
2013-09-11T16:00:00.000,40.509183, -74.237785
2013-05-14T06:00:00.000,40.775921, -73.982607
2015-09-17T15:00:00.000,40.838815, -73.942836
2014-12-10T07:00:00.000,40.682306, -73.978099
2012-06-19T06:00:00.000,40.677916, -74.005154
2015-11-08T16:00:00.000,40.704160, -73.921139
2012-06-01T03:30:00.000,40.727790, -73.947605
2015-09-21T07:00:00.000,40.747155, -73.939750
2016-07-13T06:00:00.000,40.694696, -73.966286
2015-02-24T06:00:00.000,40.750633, -73.997177
2014-12-18T08:00:00.000,40.747155, -73.939750
2015-09-28T07:00:00.000,40.720934, -73.846151
2012-12-20T13:30:00.000,40.727790, -73.947605
2014-05-21T06:00:00.000,40.577372, -73.988706
2013-08-06T07:00:00.000,40.734012, -74.006746
2015-08-07T19:00:00.000,40.700671, -73.889433
2015-12-13T00:00:00.000,40.759260, -73.989860
2012-11-29T06:00:00.000,40.720103, -74.004903
2015-09-15T00:01:00.000,40.750633, -73.997177
2015-12-09T07:00:00.000,40.727790, -73.947605
2014-06-14T17:00:00.000,40.758628, -73.967948
2014-10-21T07:00:00.000,40.747155, -73.939750
2012-07-08T04:00:00.000,40.772884, -73.926295
2015-07-28T06:00:00.000,40.745224, -73.978297
2014-04-14T13:00:00.000,40.759260, -73.989860
2012-10-04T09:00:00.000,40.791781, -73.776875
2016-04-22T06:00:00.000,40.750633, -73.997177
2015-05-12T06:00:00.000,40.727790, -73.947605
2016-12-02T07:00:00.000,40.764612, -73.963122
2013-07-01T09:00:00.000,40.727790, -73.947605
2012-03-05T07:00:00.000,40.720103, -74.004903
2013-08-30T16:00:00.000,40.720103, -74.004903
2012-03-31T06:00:00.000,40.734012, -74.006746
2012-08-31T16:00:00.000,40.726399, -73.978631
2013-07-28T05:00:00.000,40.720103, -74.004903
2016-04-10T06:00:00.000,40.731829, -73.989181
2015-02-12T10:00:00.000,40.769258, -73.958751
2015-04-06T06:00:00.000,40.742039, -74.000620
2015-03-12T13:00:00.000,40.742039, -74.000620
2014-08-12T19:00:00.000,40.829881, -73.908120
2013-06-06T07:00:00.000,40.775921, -73.982607
2013-11-20T06:00:00.000,40.747155, -73.939750
2013-07-20T04:00:00.000,40.811407, -73.953060
2016-12-02T11:00:00.000,40.786393, -73.810864
2012-07-18T00:01:00.000,40.765823, -73.987169
2013-11-26T09:00:00.000,40.682306, -73.978099
2013-06-18T06:00:00.000,40.677916, -74.005154
2015-09-14T06:00:00.000,40.720103, -74.004903
2015-11-17T06:00:00.000,40.727790, -73.947605
2014-11-19T06:00:00.000,40.712597, -73.953098
2013-12-17T07:30:00.000,40.713848, -74.007755
2014-11-06T00:01:00.000,40.765823, -73.987169
2013-04-22T07:00:00.000,40.688630, -74.018244
2012-06-05T00:01:00.000,40.725581, -73.998078
2013-02-28T07:00:00.000,40.759260, -73.989860
2015-08-12T05:00:00.000,40.747155, -73.939750
2013-10-30T08:00:00.000,40.747155, -73.939750
2012-11-26T07:00:00.000,40.739065, -73.982255
2013-08-08T07:00:00.000,40.739065, -73.982255
2016-01-07T19:00:00.000,40.750633, -73.997177
2015-01-29T06:00:00.000,40.775921, -73.982607
2015-11-19T10:00:00.000,40.700671, -73.889433
2013-10-31T08:00:00.000,40.742039, -74.000620
2014-06-17T08:00:00.000,40.693682, -73.989693
2016-12-02T13:00:00.000,40.682306, -73.978099
2015-11-18T06:00:00.000,40.772616, -73.746526
2014-03-24T04:00:00.000,40.725581, -73.998078
2014-02-11T10:00:00.000,40.765823, -73.987169
2015-10-07T07:00:00.000,40.720934, -73.846151
2013-11-11T06:00:00.000,40.731829, -73.989181
2012-01-19T14:00:00.000,40.752360, -73.972493
2016-03-22T07:30:00.000,40.704160, -73.921139
2012-09-11T06:00:00.000,40.742039, -74.000620
2012-03-03T06:00:00.000,40.762211, -73.931528
2016-04-22T06:00:00.000,40.750633, -73.997177
2016-12-03T00:01:00.000,40.765823, -73.987169
2016-04-06T07:30:00.000,40.704160, -73.921139
2013-12-25T03:00:00.000,40.759260, -73.989860
2016-12-03T05:00:00.000,40.759260, -73.989860
2016-12-03T04:00:00.000,40.734012, -74.006746
2013-06-05T11:30:00.000,40.725581, -73.998078
2016-12-03T09:00:00.000,40.643468, -73.976046
2016-12-02T17:00:00.000,40.798452, -73.974428
2016-12-02T14:00:00.000,40.725581, -73.998078
2014-01-31T07:00:00.000,40.694696, -73.966286
2015-01-13T07:00:00.000,40.769258, -73.958751
2014-02-04T07:00:00.000,40.727790, -73.947605
2012-06-06T07:00:00.000,40.712597, -73.953098
2015-12-02T13:00:00.000,40.693682, -73.989693
2015-07-10T09:00:00.000,40.694696, -73.966286
2015-06-24T11:00:00.000,40.759260, -73.989860
2014-11-12T16:00:00.000,40.820479, -73.925084
2015-12-21T06:00:00.000,40.798452, -73.974428
2013-09-17T13:00:00.000,40.731829, -73.989181
2014-10-04T00:01:00.000,40.750633, -73.997177
2014-08-19T07:00:00.000,40.811407, -73.953060
2016-02-23T18:00:00.000,40.775921, -73.982607
2015-07-29T09:00:00.000,40.724744, -73.909639
2016-12-03T07:00:00.000,40.641221, -74.016862
2014-11-13T05:00:00.000,40.759260, -73.989860
2015-04-22T07:00:00.000,40.786393, -73.810864
2012-10-17T06:00:00.000,40.775921, -73.982607
2016-12-02T17:00:00.000,40.775921, -73.982607
2013-08-30T08:00:00.000,40.551884, -74.147646
2015-10-27T08:00:00.000,40.682306, -73.978099
2014-11-12T12:00:00.000,40.727790, -73.947605
2012-02-07T05:00:00.000,40.693682, -73.989693
2015-02-23T06:00:00.000,40.715775, -73.986212
2016-12-03T07:00:00.000,40.811407, -73.953060
2016-03-08T17:00:00.000,40.680768, -73.949316
2012-06-14T16:00:00.000,40.701954, -73.942358
2013-05-16T06:00:00.000,40.765823, -73.987169
2014-04-26T00:01:00.000,40.765823, -73.987169
2012-10-26T11:00:00.000,40.751452, -73.821031
2016-03-08T06:00:00.000,40.663046, -73.954219
2013-06-21T14:00:00.000,40.725581, -73.998078
2012-12-17T06:00:00.000,40.715775, -73.986212
2015-09-24T06:00:00.000,40.747155, -73.939750
2014-05-20T00:01:00.000,40.759260, -73.989860
2013-03-03T05:00:00.000,40.765823, -73.987169
2012-05-05T07:00:00.000,40.712597, -73.953098
2013-05-27T06:00:00.000,40.775921, -73.982607
2012-10-06T06:00:00.000,40.727790, -73.947605
2012-12-13T06:30:00.000,40.731829, -73.989181
2012-07-31T05:00:00.000,40.727790, -73.947605
2016-12-03T01:00:00.000,40.739065, -73.982255
2016-12-03T10:00:00.000,40.725581, -73.998078
2016-12-03T06:00:00.000,40.775921, -73.982607
2012-02-24T09:00:00.000,40.627456, -74.094407
2015-11-12T06:00:00.000,40.802381, -73.952681
2012-02-15T09:00:00.000,40.712597, -73.953098
2012-11-09T07:00:00.000,40.744819, -73.905156
2016-12-04T05:00:00.000,40.712597, -73.953098
2012-05-03T00:01:00.000,40.765823, -73.987169
2014-09-23T08:00:00.000,40.742039, -74.000620
2015-08-19T09:00:00.000,40.727790, -73.947605
2016-12-03T18:00:00.000,40.682306, -73.978099
2015-04-20T06:30:00.000,40.720934, -73.846151
2012-05-10T00:01:00.000,40.775921, -73.982607
2013-04-05T10:00:00.000,40.791763, -73.943970
2015-04-12T06:00:00.000,40.713848, -74.007755
2016-02-24T07:00:00.000,40.727790, -73.947605
2015-09-02T06:00:00.000,40.712597, -73.953098
2016-12-04T07:00:00.000,40.682306, -73.978099
2016-12-04T06:00:00.000,40.752360, -73.972493
2016-12-04T06:00:00.000,40.715775, -73.986212
2014-10-30T12:00:00.000,40.727790, -73.947605
2016-12-04T00:00:00.000,40.682306, -73.978099
2012-08-06T07:00:00.000,40.773361, -73.956216
2013-12-14T08:00:00.000,40.597139, -73.973428
2016-06-23T01:00:00.000,40.727790, -73.947605
2012-03-08T00:01:00.000,40.765823, -73.987169
2013-05-13T07:00:00.000,40.715775, -73.986212
2016-12-04T01:00:00.000,40.739065, -73.982255
2015-02-17T06:00:00.000,40.715775, -73.986212
2013-11-18T07:00:00.000,40.747155, -73.939750
2015-06-04T10:00:00.000,40.693682, -73.989693
2016-12-04T06:00:00.000,40.688630, -74.018244
2014-10-17T00:01:00.000,40.750633, -73.997177
2012-05-12T06:00:00.000,40.712597, -73.953098
2013-02-25T03:00:00.000,40.731829, -73.989181
2016-12-04T04:00:00.000,40.759260, -73.989860
2012-08-23T06:00:00.000,40.682306, -73.978099
2015-11-10T00:01:00.000,40.750633, -73.997177
2013-12-19T06:00:00.000,40.725581, -73.998078
2015-11-18T06:00:00.000,40.731829, -73.989181
2013-09-18T07:30:00.000,40.847150, -73.898680
2012-03-28T10:00:00.000,40.880678, -73.906540
2013-04-29T17:00:00.000,40.713848, -74.007755
2016-03-04T16:00:00.000,40.682306, -73.978099
2015-12-09T06:00:00.000,40.704160, -73.921139
2014-08-19T06:00:00.000,40.639413, -73.900664
2012-08-13T06:00:00.000,40.632648, -74.116148
2013-08-30T08:00:00.000,40.725581, -73.998078
2013-04-12T20:00:00.000,40.825288, -73.950045
2014-04-02T06:00:00.000,40.730145, -73.827030
2012-09-06T14:00:00.000,40.747155, -73.939750
2012-12-11T00:01:00.000,40.750633, -73.997177
2013-12-08T06:00:00.000,40.715775, -73.986212
2014-02-07T15:00:00.000,40.747155, -73.939750
2016-12-04T06:00:00.000,40.775921, -73.982607
2012-05-19T10:00:00.000,40.798452, -73.974428
2015-09-14T07:00:00.000,40.747155, -73.939750
2013-05-10T06:00:00.000,40.739065, -73.982255
2015-05-26T06:00:00.000,40.725581, -73.998078
2014-03-31T06:00:00.000,40.693682, -73.989693
2016-12-05T06:00:00.000,40.682306, -73.978099
2016-12-05T07:00:00.000,40.744819, -73.905156
2014-10-23T06:00:00.000,40.662688, -73.986740
2016-12-05T01:00:00.000,40.739065, -73.982255
2016-05-19T14:00:00.000,40.747155, -73.939750
2014-07-25T18:00:00.000,40.715775, -73.986212
2016-12-05T07:00:00.000,40.727790, -73.947605
2013-11-19T15:30:00.000,40.731829, -73.989181
2012-10-17T09:00:00.000,40.720103, -74.004903
2014-09-19T06:00:00.000,40.706027, -74.008835
2014-08-27T07:00:00.000,40.627456, -74.094407
2013-12-05T05:00:00.000,40.734012, -74.006746
2016-12-05T07:00:00.000,40.727790, -73.947605
2014-04-09T18:00:00.000,40.752360, -73.972493
2013-08-09T08:00:00.000,40.727790, -73.947605
2016-12-05T07:00:00.000,40.805489, -73.916585
2016-12-05T06:00:00.000,40.727790, -73.947605
2013-07-12T08:00:00.000,40.775921, -73.982607
2016-12-05T07:00:00.000,40.755319, -73.993114
2013-03-31T00:01:00.000,40.750633, -73.997177
2014-10-27T05:00:00.000,40.731829, -73.989181
2012-06-16T06:00:00.000,40.775921, -73.982607
2015-11-18T11:00:00.000,40.811407, -73.953060
2014-10-25T13:00:00.000,40.693682, -73.989693
2014-08-04T06:00:00.000,40.811407, -73.953060
2012-03-02T00:01:00.000,40.765823, -73.987169
2015-06-19T09:00:00.000,40.694696, -73.966286
2016-12-05T07:00:00.000,40.738837, -73.878535
2013-08-06T06:00:00.000,40.712597, -73.953098
2014-05-02T00:00:00.000,40.693682, -73.989693
2016-03-10T06:00:00.000,40.701954, -73.942358
2014-01-17T06:00:00.000,40.745224, -73.978297
2015-08-14T12:00:00.000,40.643468, -73.976046
2015-12-03T22:00:00.000,40.712597, -73.953098
2016-12-05T06:00:00.000,40.758628, -73.967948
2016-12-05T07:00:00.000,40.704160, -73.921139
2012-06-21T06:00:00.000,40.677916, -74.005154
2015-04-09T06:00:00.000,40.727790, -73.947605
2015-01-12T06:00:00.000,40.704160, -73.921139
2014-09-24T08:00:00.000,40.747155, -73.939750
2015-11-20T10:00:00.000,40.704160, -73.921139
2012-04-12T07:00:00.000,40.693682, -73.989693
2015-02-11T06:00:00.000,40.734012, -74.006746
2013-09-20T17:00:00.000,40.629885, -74.174130
2016-12-05T07:00:00.000,40.769258, -73.958751
2014-10-09T07:30:00.000,40.727790, -73.947605
2015-05-08T06:00:00.000,40.712597, -73.953098
2014-07-14T06:00:00.000,40.727790, -73.947605
2016-12-05T07:00:00.000,40.752360, -73.972493
2014-07-17T06:00:00.000,40.726399, -73.978631
2016-12-05T06:00:00.000,40.694696, -73.966286
2014-06-24T07:00:00.000,40.628147, -73.946324
2014-11-05T05:00:00.000,40.682306, -73.978099
2012-12-06T07:00:00.000,40.765823, -73.987169
2012-02-08T05:00:00.000,40.795455, -73.929655
2015-03-23T06:00:00.000,40.712597, -73.953098
2012-08-14T08:00:00.000,40.750633, -73.997177
2016-12-05T12:01:00.000,40.758628, -73.967948
2016-02-06T03:00:00.000,40.759260, -73.989860
2014-05-08T13:00:00.000,40.759260, -73.989860
2016-12-05T06:00:00.000,40.858305, -73.930549
2016-12-05T07:00:00.000,40.726418, -73.861526
2013-12-20T07:00:00.000,40.700272, -73.835971
2016-12-05T06:00:00.000,40.727790, -73.947605
2013-06-30T06:00:00.000,40.755319, -73.993114
2015-03-18T04:00:00.000,40.759260, -73.989860
2013-11-25T09:00:00.000,40.765823, -73.987169
2016-12-05T03:00:00.000,40.758236, -73.978833
2012-09-17T06:00:00.000,40.706027, -74.008835
2016-12-05T08:00:00.000,40.704160, -73.921139
2013-09-14T07:00:00.000,40.747155, -73.939750
2015-01-09T11:00:00.000,40.715775, -73.986212
2014-01-29T07:00:00.000,40.747155, -73.939750
2016-12-05T06:00:00.000,40.810549, -73.884367
2016-12-05T07:00:00.000,40.747155, -73.939750
2012-10-02T11:00:00.000,40.759260, -73.989860
2013-10-24T06:00:00.000,40.720103, -74.004903
2015-03-11T07:00:00.000,40.715775, -73.986212
2013-11-22T09:00:00.000,40.734012, -74.006746
2014-12-11T04:00:00.000,40.759260, -73.989860
2016-12-05T07:00:00.000,40.727790, -73.947605
2014-01-23T07:00:00.000,40.739065, -73.982255
2016-05-31T08:00:00.000,40.762574, -73.913447
2013-02-19T06:00:00.000,40.643468, -73.976046
2016-12-05T06:00:00.000,40.720103, -74.004903
2015-06-26T07:00:00.000,40.747155, -73.939750
2014-09-11T08:00:00.000,40.678308, -73.919936
2015-11-17T00:01:00.000,40.765823, -73.987169
2016-12-05T09:00:00.000,40.682306, -73.978099
2015-02-19T11:00:00.000,40.731829, -73.989181
2016-12-05T06:00:00.000,40.747155, -73.939750
2014-06-17T06:00:00.000,40.727790, -73.947605
2016-05-16T00:01:00.000,40.765823, -73.987169
2014-11-22T06:00:00.000,40.701954, -73.942358
2014-01-30T13:00:00.000,40.742039, -74.000620
2012-09-03T18:00:00.000,40.758628, -73.967948
2016-12-05T07:00:00.000,40.712597, -73.953098
2013-09-26T10:00:00.000,40.880678, -73.906540
2016-12-05T07:00:00.000,40.786393, -73.810864
2013-09-16T07:00:00.000,40.762211, -73.931528
2016-12-05T06:00:00.000,40.752360, -73.972493
2015-03-24T11:00:00.000,40.679171, -73.963804
2013-02-13T10:00:00.000,40.677916, -74.005154
2015-04-23T12:00:00.000,40.769258, -73.958751
2016-12-04T13:00:00.000,40.727790, -73.947605
2015-06-24T07:00:00.000,40.646448, -73.956649
2015-04-22T18:00:00.000,40.739065, -73.982255
2015-03-16T06:00:00.000,40.680768, -73.949316
2014-07-11T06:00:00.000,40.646448, -73.956649
2013-07-09T17:00:00.000,40.739065, -73.982255
2012-11-28T06:00:00.000,40.662688, -73.986740
2014-06-10T06:00:00.000,40.772616, -73.746526
2016-04-29T14:00:00.000,40.747155, -73.939750
2015-09-11T07:00:00.000,40.759260, -73.989860
2012-08-20T06:00:00.000,40.713848, -74.007755
2012-06-01T07:00:00.000,40.731829, -73.989181
2013-07-18T04:00:00.000,40.758236, -73.978833
2013-01-20T06:00:00.000,40.688630, -74.018244
2014-11-19T07:00:00.000,40.742039, -74.000620
